Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
SRR9274770.asm1	o__Bacteroidales (UID2657)	160	492	269	2	490	0	0	0	0	99.26	0.00	0.00
SRR9274774.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9274778.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9274780.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9274781.asm1	o__Bacteroidales (UID2654)	163	486	266	2	413	71	0	0	0	99.25	14.77	16.90
SRR9274784.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	460	16	0	0	0	100.00	4.01	0.00
SRR9274786.asm1	g__Bacteroides (UID2691)	33	839	309	5	833	1	0	0	0	99.34	0.32	0.00
SRR9274793.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274794.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274796.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	475	1	0	0	0	100.00	0.46	0.00
SRR9274798.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274800.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274807.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274808.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9274813.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9274816.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9274819.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274822.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274824.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274826.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274829.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274835.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	1	475	0	0	0	0	99.54	0.00	0.00
SRR9274838.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9274842.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9274844.asm1	root (UID1)	5656	56	24	0	0	0	48	8	0	100.00	208.22	0.00
SRR9274845.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9274852.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274862.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	1	475	0	0	0	0	99.94	0.00	0.00
SRR9274872.asm1	g__Bacteroides (UID2691)	33	839	309	4	831	4	0	0	0	99.14	0.40	0.00
SRR9274874.asm1	g__Bacteroides (UID2691)	33	839	309	3	835	1	0	0	0	99.46	0.32	0.00
SRR9274875.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9274879.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9274882.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9274896.asm1	g__Bacteroides (UID2691)	33	839	309	70	761	8	0	0	0	89.90	1.16	0.00
SRR9274897.asm1	o__Bacteroidales (UID2657)	160	492	269	2	490	0	0	0	0	99.26	0.00	0.00
SRR9274899.asm1	o__Bacteroidales (UID2657)	160	492	269	2	483	7	0	0	0	99.26	2.60	100.00
SRR9274903.asm1	o__Bacteroidales (UID2657)	160	492	269	2	488	2	0	0	0	99.26	0.50	0.00
SRR9274917.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274918.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	1	475	0	0	0	0	99.94	0.00	0.00
SRR9274925.asm1	f__Bifidobacteriaceae (UID1460)	70	502	225	0	502	0	0	0	0	100.00	0.00	0.00
SRR9274929.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	402	73	1	0	0	100.00	16.38	0.00
SRR9274935.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274939.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274942.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9274944.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9274945.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	462	2	0	0	0	100.00	0.55	0.00
SRR9274948.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274951.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9274953.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	461	15	0	0	0	100.00	3.03	0.00
SRR9274966.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274967.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274971.asm1	k__Bacteria (UID203)	5449	104	58	0	1	44	59	0	0	100.00	146.55	26.70
SRR9274972.asm1	k__Bacteria (UID203)	5449	103	57	0	64	39	0	0	0	100.00	27.75	100.00
SRR9274978.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.23	0.00
SRR9274983.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	1	475	0	0	0	0	99.94	0.00	0.00
SRR9274984.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	1	475	0	0	0	0	99.94	0.00	0.00
SRR9274985.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	1	474	1	0	0	0	99.94	0.46	0.00
SRR9274987.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	1	475	0	0	0	0	99.94	0.00	0.00
SRR9274988.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274990.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9274992.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275002.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275004.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275007.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275011.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	475	1	0	0	0	100.00	0.06	0.00
SRR9275015.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275018.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275023.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275024.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275034.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275038.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275041.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275057.asm1	o__Bacteroidales (UID2654)	163	485	265	2	479	4	0	0	0	99.25	0.69	0.00
SRR9275060.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9275062.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9275068.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275069.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275076.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275086.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275104.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275106.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275121.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	464	0	0	0	0	100.00	0.00	0.00
SRR9275122.asm1	g__Bacteroides (UID2691)	33	839	309	13	820	6	0	0	0	98.38	1.12	16.67
SRR9275126.asm1	g__Bacteroides (UID2691)	33	839	309	3	836	0	0	0	0	99.46	0.00	0.00
SRR9275128.asm1	g__Bacteroides (UID2691)	33	839	309	3	836	0	0	0	0	99.46	0.00	0.00
SRR9275130.asm1	o__Bacteroidales (UID2654)	163	486	266	2	484	0	0	0	0	99.25	0.00	0.00
SRR9275132.asm1	root (UID1)	5656	56	24	0	0	53	3	0	0	100.00	101.30	0.00
SRR9275136.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	464	0	0	0	0	100.00	0.00	0.00
SRR9275141.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275142.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275144.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9275152.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.38	0.00
SRR9275155.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.38	0.00
SRR9275157.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.38	0.00
SRR9275158.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.38	0.00
SRR9275163.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275175.asm1	o__Bacteroidales (UID2657)	160	492	269	2	489	1	0	0	0	99.26	0.19	0.00
SRR9275180.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275181.asm1	o__Bacteroidales (UID2657)	160	492	269	2	485	5	0	0	0	99.26	0.64	20.00
SRR9275182.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275185.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275192.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275195.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275203.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275217.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	468	8	0	0	0	100.00	1.38	0.00
SRR9275225.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275227.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275233.asm1	g__Bacteroides (UID2691)	33	839	309	3	835	1	0	0	0	99.46	0.32	0.00
SRR9275234.asm1	g__Bacteroides (UID2691)	33	839	309	16	820	3	0	0	0	97.61	0.18	0.00
SRR9275238.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275246.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	1	475	0	0	0	0	99.54	0.00	0.00
SRR9275248.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	1	475	0	0	0	0	99.54	0.00	0.00
SRR9275250.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	1	475	0	0	0	0	99.54	0.00	0.00
SRR9275259.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	1	429	45	1	0	0	99.54	11.70	14.58
SRR9275262.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9275264.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275266.asm1	o__Bacteroidales (UID2657)	160	492	269	2	490	0	0	0	0	99.26	0.00	0.00
SRR9275272.asm1	o__Bacteroidales (UID2657)	160	492	269	2	489	1	0	0	0	99.26	0.37	0.00
SRR9275274.asm1	o__Bacteroidales (UID2657)	160	492	269	2	487	3	0	0	0	99.26	0.74	0.00
SRR9275276.asm1	o__Bacteroidales (UID2657)	160	492	269	2	487	3	0	0	0	99.26	0.74	0.00
SRR9275277.asm1	o__Bacteroidales (UID2657)	160	492	269	2	489	1	0	0	0	99.26	0.12	0.00
SRR9275282.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9275288.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275297.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275304.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275310.asm1	g__Bacteroides (UID2691)	33	839	309	6	813	20	0	0	0	99.00	2.69	0.00
SRR9275315.asm1	g__Bacteroides (UID2691)	33	839	309	5	833	1	0	0	0	99.10	0.16	0.00
SRR9275321.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	462	2	0	0	0	100.00	0.55	0.00
SRR9275330.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	462	14	0	0	0	100.00	2.15	100.00
SRR9275332.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275333.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275334.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275336.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275340.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275342.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275343.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275346.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	459	4	1	0	0	100.00	1.58	0.00
SRR9275357.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275361.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	1	475	0	0	0	0	99.94	0.00	0.00
SRR9275362.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.08	0.00
SRR9275364.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275368.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275369.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275370.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275386.asm1	o__Bacteroidales (UID2654)	163	485	265	2	479	4	0	0	0	99.25	0.69	0.00
SRR9275390.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275396.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9275397.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9275399.asm1	o__Bacteroidales (UID2657)	160	492	269	2	490	0	0	0	0	99.26	0.00	0.00
SRR9275400.asm1	o__Bacteroidales (UID2657)	160	492	269	2	490	0	0	0	0	99.26	0.00	0.00
SRR9275402.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9275404.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9275409.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9275410.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275414.asm1	k__Bacteria (UID203)	5449	104	58	0	57	47	0	0	0	100.00	15.52	100.00
SRR9275420.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	464	0	0	0	0	100.00	0.00	0.00
SRR9275422.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	464	0	0	0	0	100.00	0.00	0.00
SRR9275425.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275428.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275430.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275431.asm1	g__Bacteroides (UID2691)	33	839	309	3	836	0	0	0	0	99.46	0.00	0.00
SRR9275434.asm1	g__Bacteroides (UID2691)	33	839	309	3	836	0	0	0	0	99.46	0.00	0.00
SRR9275439.asm1	g__Bacteroides (UID2691)	33	839	309	3	836	0	0	0	0	99.46	0.00	0.00
SRR9275443.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275445.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275450.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275455.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275458.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	464	0	0	0	0	100.00	0.00	0.00
SRR9275463.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275468.asm1	o__Bacteroidales (UID2657)	160	492	269	2	490	0	0	0	0	99.26	0.00	0.00
SRR9275469.asm1	o__Bacteroidales (UID2657)	160	492	269	2	490	0	0	0	0	99.26	0.00	0.00
SRR9275470.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275472.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275479.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275484.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9275485.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9275493.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275498.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275499.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275506.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275512.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275513.asm1	k__Bacteria (UID203)	5449	103	57	0	17	82	3	1	0	100.00	103.05	87.63
SRR9275515.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275516.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275517.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.00	0.45	0.00
SRR9275519.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	1	462	1	0	0	0	99.55	0.45	0.00
SRR9275525.asm1	f__Bifidobacteriaceae (UID1458)	77	464	220	0	464	0	0	0	0	100.00	0.00	0.00
SRR9275534.asm1	o__Bacteroidales (UID2657)	160	492	269	2	490	0	0	0	0	99.26	0.00	0.00
SRR9275538.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	475	1	0	0	0	100.00	0.06	0.00
SRR9275541.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9275548.asm1	k__Bacteria (UID203)	5449	104	58	0	27	76	1	0	0	100.00	71.47	0.00
SRR9275549.asm1	o__Bacteroidales (UID2654)	163	486	266	2	482	2	0	0	0	99.25	0.31	0.00
SRR9275557.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275558.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275559.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275562.asm1	f__Bifidobacteriaceae (UID1462)	65	476	217	0	476	0	0	0	0	100.00	0.00	0.00
SRR9275564.asm1	o__Bacteroidales (UID2657)	160	492	269	2	489	1	0	0	0	99.26	0.19	0.00
SRR9275565.asm1	o__Bacteroidales (UID2657)	160	492	269	2	486	4	0	0	0	99.26	0.60	50.00
